full_text,fold,label_1,label_2,label_3,majority_vote,tie_break,gold_label
"Στο αμαξοστάσιο του Δήμου Αγίας Παρασκευής, συζήτηση με τους εργαζόμενους στην καθαριότητα για το αντεργατικό νομοσχέδιο Χατζηδάκη  - Μητσοτάκη https://t.co/dEnNBU2qDw",2,0,0,-1,0,,0
"«Πολιτική επιλογή της κυβέρνησης Μητσοτάκη να δοθούν οι πόροι του Ταμείου Ανάκαμψης σε λίγους και εκλεκτούς»
Συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του @KontraChannel και στον @GiorgosMelingon 
📺 https://t.co/ATEfPUhpcP
#οικονομια #ΤαμειοΑνακαμψης #εμβολιασμός #COVID19",0,-1,0,0,0,,0
"Συνάντηση με τον Πρύτανη του Ελληνικού Μεσογειακού Πανεπιστημίου - ΕΛΜΕΠΑ, για τις αρνητικές επιπτώσεις που έχει στην πορεία του Ιδρύματος ο πρόσφατος νόμος της ΝΔ για την τριτοβάθμια εκπαίδευση.
https://t.co/Vmd0L1ppEJ
#ΣΥΡΙΖΑ",4,0,-1,-1,-1,,-1
Να δείτε τώρα που στον πανικό της η κυβέρνηση θα αναγκαστεί να επιβεβαιώσει αυτό που έλεγε η Ελληνική λύση ότι τα lockdown(καθολικά κλεισίματα) είναι έγκλημα. Πάντα μπροστά η @ellinikilisi . https://t.co/kBH5IKlxxg,0,-1,-1,-1,-1,,-1
"Εγκρίθηκε σήμερα το ετήσιο σχέδιο δράσης του @Hellenic_MOD το οποίο περιλαμβάνει αντικειμενικούς σκοπούς, ενέργειες και πρωτοβουλίες που θα περαιωθούν κατά το τρέχον έτος.
Περισσότερα στο:
https://t.co/2ewglre0IZ
@Hellenic_MOD https://t.co/grdOWUtlTR",1,0,0,0,0,,0
"Η #κυβέρνηση_μητσοτάκη φαίνεται ότι προσπαθεί περισσότερο να μετριάσει τις αντιδράσεις των πολιτών και των επαγγελματικών τάξεων, παρά να δημιουργήσει μια συνεκτική στρατηγική για την αντιμετώπιση της πανδημίας. @lepantotv",2,-1,-1,-1,-1,,-1
Το γαλάζιο «λαδωτήρι» δουλεύει υπερωρίες!!! Μετά τα ΜΜΕ και τους νέους με τα 150€ σειρά παίρνουν με ΝΟΜΟ ΤΟΥ ΚΡΑΤΟΥΣ γιατροί και φαρμακοποιοί! #ΥΠΑΡΧΕΙΛΥΣΗ @ellinikilisi @velopky https://t.co/OMFFn1tPV9,0,1,-1,-1,-1,,-1
"Ας μας πουν τα στελέχη της #ΝΔ ποιοι ήταν οι λόγοι δημοσίου συμφέροντος, που επικαλέστηκε η κα #Μενδώνη &amp; ακύρωσε το δημόσιο διαγωνισμό για να διορίσει τον #Λιγνάδη.
.
#jsarakiotis #ΣΥΡΙΖΑ #action24 #briefing #κυβέρνηση_Μητσοτάκη #Κουφοντίνας
https://t.co/jKfSS6T5sN",3,-1,-1,-1,-1,,-1
"Είναι ένα νομοσχέδιο κοινής λογικής που:
✅λύνει παθογένειες δεκαετιών
✅αναβαθμίζει το επίπεδο σπουδών
✅εξασφαλίζει πιο στοχευμένες επιλογές για τους νέους
✅δίνει μεγαλύτερη αυτονομία στα ΑΕΙ
✅βελτιώνει το ακαδ. περιβάλλον
Ευχαριστώ πολύ τον @CostasPap
https://t.co/hlFi78ECOQ https://t.co/wwcYXoE0EX",1,1,1,1,1,,1
"Την ώρα που τα Σκόπια βρίσκονται στην τέταρτη θέση παγκοσμίως σε θανάτους από κορωναϊό αναλογικά με τον πληθυσμό, η κυβέρνηση αποφασίζει το άνοιγμα των συνόρων, σύμφωνα με τις δηλώσεις του σκοπιανού Ζόραν Ζάεφ. 
Η αδιανόητη αυτή η απόφαση θέτει σε κίνδυνο την υγεία των Ελλήνων... https://t.co/x8pBXrNv84",3,-1,-1,-1,-1,,-1
"Σε λίγο θα μιλήσω #μετονΚωτσό (μέσω Webex) στη Βουλή των Ελλήνων για το Ν/Σ του Υπουργείου Οικονομικών.
@PrimeministerGR @kmitsotakis @cstaikouras 
https://t.co/MVOBY349FB https://t.co/4cxSH4DMKv",4,0,0,0,0,,0
"Αυτό που είναι σημαντικό για την ελληνική διπλωματία είναι ότι σήμερα κληθήκαμε στη συνάντηση για τη Συρία, στην περιορισμένη συνάντηση κρατών για τη Συρία, την οποία οργάνωσαν οι ΗΠΑ, η Ιταλία και ο ειδικός απεσταλμένος του ΓΓ των Ηνωμένων Εθνών, ο κ. Pedersen. @coalition https://t.co/klT5LVJeS3",0,1,0,1,1,,1
"47 χρόνια από το πραξικόπημα στην Κύπρο, η προδοσία της χούντας ήταν καταλύτης στην τραγωδία που έζησε και ζει το νησί. Δίκαιη λύση, ειρήνη, συνεργασία και συνανάπτυξη είναι η πρόκληση του παρόντος και του μέλλοντος αλλά και η δικαίωση του παρελθόντος.",0,-1,1,0,TIE,1,1
"Η δύναμη &amp; η ομορφιά της φύσης εδώ στη Γλυκή της Θεσπρωτίας, απ’ όπου πηγάζει ο Αχέροντας. Συζητήσαμε με εκπροσώπους της Μονάδας Διαχείρισης Αχέροντα Καλαμά Κέρκυρας για το πως θα προστατεύσουμε τη βιοποικιλότητα, τα ύδατα, καθώς &amp; για τρόπους τουριστικής ανάδειξης της περιοχής. https://t.co/jK3EjmME84",0,1,1,1,1,,1
"- Καλή υπουργό θεωρεί ο πρωθυπουργός την Λ. Μενδώνη. Σκέψου πού έχει φθάσει η (υπο)στάθμη της αριστείας….

- Από πού κρατάει η Λ. Μενδώνη τον Κυριάκο Μητσοτάκη; Πάντως όχι μόνον απ’ το μανίκι.",4,-1,-1,-1,-1,,-1
"Στον Ιερό Ναό Αγίου Νεκταρίου στο Σταυροδρόμι της Τριταίας, για να τιμήσουμε τη μνήμη του καλού και αξέχαστου φίλου Κώστα Τομαρά (Τσάμη). 

✔️ Καλέ μου φίλε, θα σε θυμόμαστε για πάντα._

#Αχαΐα #Τριταία https://t.co/0Ys5k0I2wY",3,1,1,1,1,,1
Κορωνοϊός- Μητσοτάκης: Δεν θα διστάσω να κάνω επίταξη προσωπικών υπηρεσιών εάν χρειαστεί | ΣΚΑΪ https://t.co/0B0JSrR8uh,3,0,0,0,0,,0
"Η στρατηγική που ακολουθεί ο ΣΥΡΙΖΑ - Προοδευτική Συμμαχία από την αρχή της υγειονομικής κρίσης είναι στη λογική της συναίνεσης. Η κυβέρνηση όμως αρνείται να αναλάβει τις ευθύνες της. Ρίχνει την ευθύνη στους πολίτες, στην αντιπολίτευση και τελικά διχάζει τον ελληνικό λαό.",1,-1,-1,-1,-1,,-1
"✅ Η ΕΥΑΘ, την οποία εποπτεύει ο Τομέας Μακεδονίας και Θράκης του Υπουργείου Εσωτερικών, αναλαμβάνει τη σύνδεση του Νοσοκομείου με το Δίκτυο Υδροδότησης και το Αποχετευτικό Δίκτυο. (2/5)",1,0,0,0,0,,0
Έχω ζήσει την ανθρωποφαγία στην πολιτική από μια φράση που απομονωμένη βγάζει ένα εντελώς άλλο νόημα από αυτό που θα ήθελα να πω. Μια αναμφίβολα ατυχής και λανθασμένη φράση του @YiannisLoverdos στην ομιλία του δεν σβήνει όλη την Κόσμια δημοσιογραφική και πολιτική του διαδρομή.,3,1,-1,1,1,,1
Ανοίγετε τα κομμωτήρια και δεν ανοίγετε τα βιβλιοπωλεία! Αποδόμησε τα μέτρα ο @VELOPKY @ELLINIKILISI https://t.co/99vO1hSaR9,0,-1,-1,-1,-1,,-1
"Στους νέους που μαστίζονται από την ανεργία και την υποαπασχόληση, των 600-700 ευρώ, προτείνει «εκδρομικά 3ήμερα» Με τι λεφτά;
Με «ρεπό», ακόμα και αν δοθούν, δεν πληρώνει κανείς τους λογαριασμούς για να ζήσει.",2,-1,-1,-1,-1,,-1
"Η @ellinikilisi αποκαλύπτει για ακόμα μια φορά κυβερνητική μεθόδευση ξεπλύματος έκνομων ενεργειών εντός νομοσχεδίου.
@gr_typ_el_lisi",1,-1,-1,-1,-1,,-1
Υπερήφανοι! Σ’ ευχαριστούμε Στέφανε! 👏🇬🇷👏 @steftsitsipas @rolandgarros https://t.co/wda5GLT8G0,1,1,1,1,1,,1
"Στις φωτογραφίες τα 2 πρώτα που «πήραν» τα ονόματα 2 πεσόντων ηρώων, του Πλωτάρχη Γεωργίου Κωτούλα και του Λιμενοφύλακα Μαρίνου Ζαμπάτη. https://t.co/flJIixRxza",1,0,1,0,0,,0
"Πέντε φορές περισσότερα παιδιά αυτοκτόνησαν σε σχέση με αυτά που πέθαναν από τον ιό, λόγω των κλειδωμάτων - σύμφωνα με μελέτη που δημοσιεύθηκε στη Βρετανία. Τα lockdowns προκάλεσαν τεράστιες ζημίες - τόσο στην Οικονομία, όσο κ στην Υγεία @ellinikilisi   
https://t.co/FniuZ17blh",4,-1,-1,-1,-1,,-1
"Διαδικτυακή ενημερωτική εκδήλωση με θέμα: “ΠΑΝΔΗΜΙΑ-ΕΠΙΠΤΩΣΕΙΣ-ΠΡΟΟΠΤΙΚΗ”διοργανώνει σήμερα , 26 Μαρτίου 2021, ώρα 19:00, ο βουλευτής ΝΔ Σάββας Αναστασιάδης. 
Tο θέμα θα αναπτύξει ο Αν. Καθηγητής- Λοιμωξιολόγος, κ.  Συμεών Μεταλλίδης. https://t.co/z7J7pMsxEo",1,0,0,0,0,,0
"«…η πολιτική αποτίμηση (της πανδημίας) δεν μπορεί να γίνει με τις απόλυτες τιμές...», δήλωσε ο Μ. Βορίδης.
Ζόφος λόγων και πράξεων από την κυβέρνηση Μητσοτάκη",3,-1,-1,-1,-1,,-1
Τέλος στην πατριαρχία https://t.co/TQGKT1M4f5,0,1,1,1,1,,1
Mαθαίνουμε μέσα από την έκθεση με ένα σύγχρονο τροπο για τον αγώνα των Ελλήνων στη Θάλασσα - μας βοηθά να κατανοήσουμε βαθύτερα την παράδοση της χώρας μας με τη ναυτιλία και τη σημασία της στον αγώνα του 1821. https://t.co/sxsRPUTAW8,3,1,0,0,0,,0
"Πρέπει να σεβαστούμε τις εισηγήσεις των ειδικών, τον καθημερινό αγώνα των Γιατρών και των Νοσηλευτών μας και να τηρήσουμε αυστηρά τα μέτρα προστασίας. Από κοινού, επαγγελματίες και πολίτες,για να ξεπεράσουμε γρήγορα και αυτόν το σκόπελο. 
Καλή δύναμη! #metonThemi #FthiotidaIsxyri",0,1,1,1,1,,1
Νέο εσωκομματικό μέτωπο στη ΝΔ. Καραμανλικοί εναντίον Σημιτικών. https://t.co/ATZsvM1rEt,3,-1,0,-1,-1,,-1
"Α. Σκέρτσος: Θα βάλουμε σε lockdown τους ανεμβολίαστους και δεν θα τους δώσουμε και επίδομα. Αφού λοιπόν δεν θα δίνουν επιδόματα στους ανεμβολιαστους να μην πληρωνουν οι τελευταίοι.. εφορία, απάνθρωποι τύποι! @ellinikilisi https://t.co/xESph49uST",3,-1,-1,-1,-1,,-1
"Οι κάτοικοι της #Λοκρίδας δεν είναι πολίτες δεύτερης κατηγορίας &amp; ο αρμόδιος Υπουργός οφείλει να δώσει ξεκάθαρες απαντήσεις για την κάλυψη των κενών στα 2 αστυνομικά τμήματα της #Αταλάντης &amp; της #Αμφίκλειας.

☞ Σήμερα μετά τις 🕔 17:00.
.
#jsarakiotis #ΣΥΡΙΖΑ #vouli #αστυνόμευση",0,0,-1,-1,-1,,-1
